DIVN,Div_Name,ZILA,Dist_Name,UPZA,Upz_Name,UNION,NAME
20,,15,,53,,13,DAKSHIN TALBARIA
20,,15,,53,,13,NOA PARA
20,,15,,53,,13,MIRSHARAI (PART)
20,,15,,53,,13,PURBA GOBANIA (PART)
20,,15,,53,,14,WARD NO-04
20,,15,,53,,14,PURBA MIRSHARAI (PART)
20,,15,,53,,14,PURBA GOBANIA
20,,15,,53,,14,UTTAR AMBARIA
20,,15,,53,,15,WARD NO-05
20,,15,,53,,15,GOBANIA (PART)
20,,15,,53,,15,PASCHIM MIRSHARAI
20,,15,,53,,15,TARAKATIA (PART)
20,,15,,53,,15,KISMOT JAFRABAD (PART)
20,,15,,53,,16,WARD NO-06
20,,15,,53,,16,GOBANIA (PART)
20,,15,,53,,16,MADHYA MAGHADIA (PART)
20,,15,,53,,16,TARAKATIA (PART)
20,,15,,53,,17,WARD NO-07
20,,15,,53,,17,GOBANIA (PART)
20,,15,,53,,17,MADHYA MAGHADIA (PART)
20,,15,,53,,17,NO 2 TARAKATIA
20,,15,,53,,17,TARAKATIA (PART)
20,,15,,53,,18,WARD NO-08
20,,15,,53,,18,NAZIR PARA
20,,15,,53,,18,PODDERTALUK (PART)
20,,15,,53,,18,TARAKATIA (PART)
20,,15,,53,,19,WARD NO-09
20,,15,,53,,19,MADHYA MAGHADIA (PART)
20,,15,,53,,19,PODDERTALUK (PART)
20,,15,,53,,22,DHUM
20,,15,,53,,22,CHAR KALIDAS
20,,15,,53,,22,CHARERISHNAJAY
20,,15,,53,,22,CHAR RAGHURATHPUR
20,,15,,53,,22,DHUM
20,,15,,53,,22,MOBARAKGHONA
20,,15,,53,,22,NAHERPUR
20,,15,,53,,24,DURGAPUR
20,,15,,53,,24,DURGAPUR
20,,15,,53,,24,GOPALPUR
20,,15,,53,,24,HAJISARAI
20,,15,,53,,24,HARIHARPUR
20,,15,,53,,24,JANARDDANPUR
20,,15,,53,,24,RAGHUNATHPUR
20,,15,,53,,24,ROYPUR
20,,15,,53,,24,SHIKAR JANARDDANPUR
20,,15,,53,,27,HAITKANDI
20,,15,,53,,27,BALIADI
20,,15,,53,,27,DAKSHIN MURADPUR
20,,15,,53,,27,HAITKANDI
20,,15,,53,,27,JAGADISHPUR
20,,15,,53,,27,KURUA
20,,15,,53,,27,PURBA MAYANI (PART)
20,,15,,53,,28,HINGULI
20,,15,,53,,28,AZAMNAGAR
20,,15,,53,,28,JAMALPUR
20,,15,,53,,28,PASCHIM HINGULI
20,,15,,53,,28,PURBA HINGULI
20,,15,,53,,28,SONAR PAHAR (PART)
20,,15,,53,,29,ICHHAKHALI
20,,15,,53,,29,COMPANINGAGAR
20,,15,,53,,29,PASCHIM ICHHAKHALI
20,,15,,53,,29,PURBA ICHHAKHALI
20,,15,,53,,29,UTTAR ICHHAKHALI
20,,15,,53,,35,KARERHAT
20,,15,,53,,35,BALIRCHAR
20,,15,,53,,35,BARAIA
20,,15,,53,,35,BHALUKIA
20,,15,,53,,35,CHAR KATAGONG
20,,15,,53,,35,CHAR PASCHIM JOAR
20,,15,,53,,35,CHHATTARUA
20,,15,,53,,35,DAKSHIN ALINAGAR
20,,15,,53,,35,GERAMARA
20,,15,,53,,35,JOYPUR PURBA JOAR
20,,15,,53,,35,KATA PASCHIM JOAR
20,,15,,53,,35,KATAGANG
20,,15,,53,,35,PASCHIM ALINAGAR
20,,15,,53,,35,CHAR TULATALI
20,,15,,53,,35,PASCHIMJOAR
20,,15,,53,,35,PURBA ALINAGAR
20,,15,,53,,35,RAMGARH SITAKUNDO R.F.
20,,15,,53,,35,TILAKIR CHAR
20,,15,,53,,35,UDAYA MOHAZAN CHAR
20,,15,,53,,41,KATACHHARA
20,,15,,53,,41,BAMAN SUNDAR
20,,15,,53,,41,BARIN KHALI
20,,15,,53,,41,IDILPUR
20,,15,,53,,41,KATACHHARA
20,,15,,53,,41,PASCHIM MITHANALA
20,,15,,53,,41,TEMUHANI MURADPUR
20,,15,,53,,47,KHAIYACHHARA
20,,15,,53,,47,DUARU
20,,15,,53,,47,MADHYA MAGHADIA (PART)
20,,15,,53,,47,PASCHIM KHAIYACHHARA
20,,15,,53,,47,POLMOGRA
20,,15,,53,,47,PURBA KHAIYACHHARA
20,,15,,53,,47,HASADYN PURBA MAGHADIA (PART)
20,,15,,53,,47,PURBA MAYANI(PART)
20,,15,,53,,53,MAYANI
20,,15,,53,,53,PASCHIM MAYANI
20,,15,,53,,53,PURBA MAYANI
20,,15,,53,,59,MIRSHARAI
20,,15,,53,,59,GOBANIA
20,,15,,53,,59,MITHACHHARA
20,,15,,53,,59,KISMAT JAFARABAD
20,,15,,53,,59,MOTBARIA
20,,15,,53,,59,PURBA MAGHADIA (PART)
20,,15,,53,,59,PURBA MITHANALA
20,,15,,53,,59,RAGHABPUR
20,,15,,53,,65,MITHANALA
20,,15,,53,,65,GHINAL
20,,15,,53,,65,MADHYA MURADPUR
20,,15,,53,,65,MITHANALA RAJAPUR
20,,15,,53,,65,PASCHIM MALIAIS
20,,15,,53,,65,PURBA MALIAIS
20,,15,,53,,65,RAHAMATABAD
20,,15,,53,,65,SAIDPUR
20,,15,,53,,65,UTTAR MURADPUR
20,,15,,53,,71,MAGHADIA
20,,15,,53,,71,KACHUA
20,,15,,53,,71,MADHYA MAGHADIA
20,,15,,53,,77,OSMANPUR
20,,15,,53,,77,AZAMPUR
20,,15,,53,,77,BANSHKHALI
20,,15,,53,,77,BRINDABANPUR
20,,15,,53,,77,FATEPUR
20,,15,,53,,77,MORGANG
20,,15,,53,,77,OSMANPUR
20,,15,,53,,77,PATAKOT
20,,15,,53,,77,ROKANDIPUR
20,,15,,53,,77,SAHEBPUR
20,,15,,53,,83,SAHERKHALI
20,,15,,53,,83,DAKSHIN MAGHADIA
20,,15,,53,,83,DOMKHALI
20,,15,,53,,83,SAHERKHALI
20,,15,,53,,89,WAHEDPUR
20,,15,,53,,89,BARA KAMALDAHA
20,,15,,53,,89,CHHOTA KAMALDAHA
20,,15,,53,,89,GACHHBARIA
20,,15,,53,,89,KHAJURIA
20,,15,,53,,89,MAIJGAON
20,,15,,53,,89,SATBARIA
20,,15,,53,,89,WAHEDPUR
20,,15,,53,,95,ZORWARGANJ
20,,15,,53,,95,BHAGABATIPUR
20,,15,,53,,95,DEWANPUR
20,,15,,53,,95,GOPINATHPUR
20,,15,,53,,95,GOBINDAPUR
20,,15,,53,,95,IMAMPUR
20,,15,,53,,95,KHILMURARI
20,,15,,53,,95,NANDANPUR
20,,15,,53,,95,PARAGALPUR
20,,15,,53,,95,PURBA GOBINDA PUR
20,,15,,53,,95,PURBA TAJPUR
20,,15,,53,,95,SONAPAHAR
20,,15,,55,,,PAHARTALI
20,,15,,55,,,CHITTAGONG CITY CORP.
20,,15,,55,,10,WARD NO-10
20,,15,,55,,10,CORNEL HAT
20,,15,,55,,10,C.D.A. R/A
20,,15,,55,,10,NEW MUNSURABAD
20,,15,,55,,10,SHAHER PARA
20,,15,,55,,10,SARAI PARA (PART)
20,,15,,55,,10,UTTAR KATTALI
20,,15,,55,,10,UTTAR PAHARTALI
20,,15,,55,,11,WARD NO-11 (PART)
20,,15,,55,,11,DAKSHIN KAT TALI(PART)
20,,15,,55,,11,PASCHIM NASIRABAD (PART)
20,,15,,55,,11,SARAI PARA (PART)
20,,15,,55,,12,WARD NO-12
20,,15,,55,,12,DAKSHIN PAHARTALI (PART)
20,,15,,55,,12,PASCHIM NASIRABAD (PART-1)
20,,15,,55,,12,PASCHIM NASIRABAD (PART-2)
20,,15,,55,,12,SARAI PARA (PART)
20,,15,,57,,,PANCHLAISH
20,,15,,57,,,CHITTAGONG CITY CORP.
20,,15,,57,,07,WARD NO-07
20,,15,,57,,07,PASCHIM SHOLOSAHAR (PART-1A)
20,,15,,57,,07,PASCHIM SHOLOSAHAR (PART-2)
20,,15,,57,,07,PASCHIM SHOLOSAHAR (PART-1B)
20,,15,,57,,08,WARD NO-08(PART)
20,,15,,57,,08,FOREST RESERCH INSTITITUTE
20,,15,,57,,08,CHASMA PAHAR
20,,15,,57,,08,COSMO POLITAN
20,,15,,57,,08,MAIJ PARA
20,,15,,57,,08,MURADPUR
20,,15,,57,,08,NASIRABAD HOUSING
20,,15,,57,,08,NASIRABAD I/A
20,,15,,57,,08,RAHMANNAGAR
20,,15,,57,,08,SOLAK BAHAR
20,,15,,57,,08,SHOLASHAHAR REHABILITATION AR.
20,,15,,57,,16,WARD NO-16 (PART)
20,,15,,57,,16,PANCHLISH
20,,15,,61,,,PATIYA
20,,15,,61,,,PATIYA PAURASHAVA
20,,15,,61,,01,WARD NO-01
20,,15,,61,,01,ALLAI
20,,15,,61,,01,OKARA
20,,15,,61,,02,WARD NO-02
20,,15,,61,,02,SUCHAKRADANDI (PART)
20,,15,,61,,03,WARD NO-03
20,,15,,61,,03,GOADANDI
20,,15,,61,,03,SUCHAKRADANDI (PART)
20,,15,,61,,04,WARD NO-04
20,,15,,61,,04,PATIYA PASHIM (PART)
20,,15,,61,,05,WARD NO-05
20,,15,,61,,05,PATIYA PURBA (PART)
20,,15,,61,,06,WARD NO-06
20,,15,,61,,06,PAIKPARA
20,,15,,61,,06,PATIYA (PART)_
20,,15,,61,,07,WARD NO-07
20,,15,,61,,07,BAHULI
20,,15,,61,,07,GOBINDERKHIL MADRASHA COMPLEX
20,,15,,61,,08,WARD NO-08
20,,15,,61,,08,GOBINDARKHIL (DAKSHIN)
20,,15,,61,,09,WARD NO-09
20,,15,,61,,09,GOBINDARKHIL UTTOR
20,,15,,61,,12,ASIA
20,,15,,61,,12,ASIA
20,,15,,61,,12,BATHUA
20,,15,,61,,15,BARALIA
20,,15,,61,,15,BARAIKARA
20,,15,,61,,15,BARALIA
20,,15,,61,,15,BELKHAIN
20,,15,,61,,15,KARTTALA
20,,15,,61,,15,MELGHAR
20,,15,,61,,15,OKAINAYRA
20,,15,,61,,15,PARALA
20,,15,,61,,19,BHATIKHAIN
20,,15,,61,,19,BAGH KHALI
20,,15,,61,,19,BAGAHARA
20,,15,,61,,19,BHATIKHAIN
20,,15,,61,,19,KARAL
20,,15,,61,,21,CHANHARA
20,,15,,61,,21,BARIA
20,,15,,61,,21,CHATRA
20,,15,,61,,21,CHANHARA
20,,15,,61,,21,DHAURDENGA
20,,15,,61,,21,GUATALI
20,,15,,61,,21,MOT PARA
20,,15,,61,,30,DHALGHAT
20,,15,,61,,30,ALAMPUR
20,,15,,61,,30,BAGDANDI
20,,15,,61,,30,DAKSHIN SAMURA
20,,15,,61,,30,DHALGHAT
20,,15,,61,,30,GAIRALA
20,,15,,61,,30,ISHWARKHAIN
20,,15,,61,,30,KARANKHAIN
20,,15,,61,,30,MUKUTNAIT
20,,15,,61,,30,NANDERKHIL
20,,15,,61,,30,TEKOTA
20,,15,,61,,30,UTTAR SAMURA
20,,15,,61,,39,HABILAS DWIP
20,,15,,61,,39,HABILAS DWIP
20,,15,,61,,39,HALIM KHANCHAR
20,,15,,61,,39,HULAIN
20,,15,,61,,39,PANCHURIA
20,,15,,61,,42,HAIDGAON
20,,15,,61,,42,HAIDGAON
20,,15,,61,,42,JANGLE HAIDGAON
20,,15,,61,,42,UTTAR JANGLE SREEMAI
20,,15,,61,,52,JANGLUKHAIN
20,,15,,61,,52,JUNGLEKHAIN
20,,15,,61,,52,LARIHARA
20,,15,,61,,52,NAIKHAIN
20,,15,,61,,52,PAIRUL
20,,15,,61,,52,TIARKUL
20,,15,,61,,52,UJIRPUR
20,,15,,61,,52,UNAINPURA
20,,15,,61,,52,YAKUBDANGI
20,,15,,61,,58,KACHUAI
20,,15,,61,,58,AZIMPUR
20,,15,,61,,58,DAKSHIN JANGLE SREEMAI
20,,15,,61,,58,KACHUAI
20,,15,,61,,58,KAMCHATRA
20,,15,,61,,58,KATHA
20,,15,,61,,58,LOT 75 SREEMAI
20,,15,,61,,58,PARIGRAM
20,,15,,61,,58,SREEMAI
20,,15,,61,,64,KASIAIS
20,,15,,61,,64,BAKKHAIN
20,,15,,61,,64,BHANDARGAON
20,,15,,61,,64,BUDHPURA
20,,15,,61,,64,DARAK
20,,15,,61,,64,KASIAIS
20,,15,,61,,64,MAHIRA PERPERA
20,,15,,61,,64,PERPERA
20,,15,,61,,64,PINGALA
20,,15,,61,,67,KELISHAHAR
20,,15,,61,,67,SATTAR PETUA
20,,15,,61,,67,JANGLE SITALCHHARI
20,,15,,61,,67,KELISHAHAR
20,,15,,61,,67,KUMSATTAR PETUA
20,,15,,61,,67,PANCHGACHIR BARADURA
20,,15,,61,,67,PANCHGACHIR BARADURA
20,,15,,61,,67,RATANPUR
20,,15,,61,,67,SAPMARA
20,,15,,61,,67,UTTAR BHURSI
20,,15,,61,,70,KHARANA
20,,15,,61,,70,KHARANA
20,,15,,61,,70,MUZAFARABAD
20,,15,,61,,73,KOLAGAON
20,,15,,61,,73,BANIGRAM
20,,15,,61,,73,CHAFRA
20,,15,,61,,73,CHAFRI
20,,15,,61,,73,KOLAGAON
20,,15,,61,,73,LAKHERA
20,,15,,61,,73,NALANDHA
20,,15,,61,,73,SATTETAIA
20,,15,,61,,76,KUSUMPURA
20,,15,,61,,76,BINANIHARA
20,,15,,61,,76,GORANKHAIN
20,,15,,61,,76,HARINKHAIN
20,,15,,61,,76,KUSUMPURA
20,,15,,61,,76,MANASA
20,,15,,61,,76,MEHERATI
20,,15,,61,,76,THANAMAHIRA
20,,15,,61,,88,SOBHANDANDI
20,,15,,61,,88,ASATA
20,,15,,61,,88,HATIAGHONA
20,,15,,61,,88,HILICHIA
20,,15,,61,,88,JOARA KHANKHANABAD
20,,15,,61,,88,KALIAIS
20,,15,,61,,88,KURANGIRI
20,,15,,61,,88,LAOVERKHIL
20,,15,,61,,88,RASIDABAD
20,,15,,61,,88,SOBHANDANDI
20,,15,,61,,88,SOSANG
20,,15,,61,,91,DAKHIN D.BHURSHI
20,,15,,61,,91,BANIPUR
20,,15,,61,,91,DAKSHIN BHURSHI
20,,15,,61,,91,DENGA PARA
20,,15,,61,,91,KECHIA PARA
20,,15,,61,,91,KHANMOHANA
20,,15,,61,,94,JIRI
20,,15,,61,,94,JIRI
20,,15,,61,,94,KAIGRAM
20,,15,,61,,94,MAHIRA
20,,15,,61,,94,MAHIRAHIKHAIN
20,,15,,61,,94,MALIARA
20,,15,,61,,94,SAIDAIR
20,,15,,61,,94,UTTAR DEANG
20,,15,,65,,,PATENGA
20,,15,,65,,,CHITTAGONG CITY CORP.
20,,15,,65,,40,WARD NO-40
20,,15,,65,,40,UTTAR PATENGA (PART)
20,,15,,65,,40,UTTARPATENGA(PART)
20,,15,,65,,40,UTTAR PATENGA (PART-02)
20,,15,,65,,41,WARD NO-41
20,,15,,65,,41,DAKSHIN PATENGA
20,,15,,70,,,RANGUNIA
20,,15,,70,,,RANGUNIA PAURASHAVA
20,,15,,70,,01,WARD NO-01
20,,15,,70,,01,BACHASHAH NAGAR(PART)
20,,15,,70,,01,UTTAR NOAGOAN
20,,15,,70,,02,WARD NO-02
20,,15,,70,,02,FAKHIR KHIL
20,,15,,70,,02,BACHA SHAHNAGAR(PART)
20,,15,,70,,03,WARD NO-03
20,,15,,70,,03,GUCHA GRAM
20,,15,,70,,03,JUNGLE GHARCHEK
20,,15,,70,,03,UTTAR GHAICHEK(PART)
20,,15,,70,,04,WARD NO-04
20,,15,,70,,04,DAKSHIN PARUA
20,,15,,70,,04,DAKSHIN GHATCHEK
20,,15,,70,,04,DICKPAARA
20,,15,,70,,05,WARD NO-05
20,,15,,70,,05,UTTAR GHATCHEK(PART)
20,,15,,70,,06,WARD NO-06
20,,15,,70,,06,DEBKINANDAN
20,,15,,70,,06,RANGUNIA
20,,15,,70,,06,SHANTI NIKATAN(PART)
20,,15,,70,,07,WARD NO-07
20,,15,,70,,07,KULKHURMAI
20,,15,,70,,07,MORAD NAGAR
20,,15,,70,,08,WARD NO-08
20,,15,,70,,08,MADHYA SAIDBARI
20,,15,,70,,08,PASCHIM SAIDBARI
20,,15,,70,,09,WARD NO-09
20,,15,,70,,09,PACHIM ICHAMATI
20,,15,,70,,09,PURBA ICHAMATI
20,,15,,70,,09,RASIDIA PARA(PART)
20,,15,,70,,09,TALUKDER PARA
20,,15,,70,,15,BETAGI
20,,15,,70,,15,ANDARGHONA
20,,15,,70,,15,BANIAGHONA
20,,15,,70,,15,BETAGI
20,,15,,70,,15,CHENGKHALI
20,,15,,70,,15,DHEMIRCHHARA
20,,15,,70,,15,DINGALLONGA
20,,15,,70,,15,GUNGUNIA BETAGI
20,,15,,70,,15,KAUKHALI
20,,15,,70,,15,PUKIOIOLA
20,,15,,70,,15,TINCHADIA
20,,15,,70,,17,CHANDRAGHONA KADAMTALI
20,,15,,70,,17,CHANDRAGHONA
20,,15,,70,,17,GUMIJHEEL
20,,15,,70,,17,KADAMTALI
20,,15,,70,,17,SONAICHARI
20,,15,,70,,21,RAJANAGAR
20,,15,,70,,21,BAGABILI
20,,15,,70,,21,BHARANCHHARI
20,,15,,70,,21,DAKSHIN GHAGRA (PART)
20,,15,,70,,21,JUNGLE BAGABILI
20,,15,,70,,21,LOT 56 BAGABILI
20,,15,,70,,21,LOT 57 THANDACHHARI
20,,15,,70,,21,MADHYA GHAGRA
20,,15,,70,,21,MEGHACHHARI
20,,15,,70,,21,SIALBUKKA
20,,15,,70,,21,THANDACHHARI
20,,15,,70,,25,HOSNABAD
20,,15,,70,,25,BAINALA
20,,15,,70,,25,DAKSHIN NISCHINTAPUR
20,,15,,70,,25,GAJALIA (p)
20,,15,,70,,25,HOSNABAD (PART)
20,,15,,70,,25,DAKSHIN JUNGLE NISCHINTAPUR
20,,15,,70,,25,KHARGOLA
20,,15,,70,,27,ISLAMPUR
20,,15,,70,,27,MADHYA GHAGRA
20,,15,,70,,27,PASCHIM NISCHINTAPUR (PART)
20,,15,,70,,27,PURBA NISCHINTAPUR (PART)
20,,15,,70,,27,UTTAR GHAGRA
20,,15,,70,,30,KODALA
20,,15,,70,,30,DHOPAGHATA
20,,15,,70,,30,KODALA
20,,15,,70,,30,LOT 02 KODALA
20,,15,,70,,30,LOT 05 JUNGLE KODALA
20,,15,,70,,32,LALANAGAR
20,,15,,70,,32,GAZALIA (PART)
20,,15,,70,,32,HOSNABAD(PART)
20,,15,,70,,32,LALANAGAR
20,,15,,70,,32,LOT 58 NISCHINTAPUR
20,,15,,70,,32,PURBA NISCHINTAPUR (PART)
20,,15,,70,,34,MARIAMNAGAR
20,,15,,70,,34,DEBIPUR KADAMTALI
20,,15,,70,,34,KATAKHALI
20,,15,,70,,34,SAIDBARI
20,,15,,70,,43,PADUA
20,,15,,70,,43,DARIKOP
20,,15,,70,,43,DUDHPUKURIA
20,,15,,70,,43,FALAHARIA
20,,15,,70,,43,NAPITPUKURIA
20,,15,,70,,43,NARISCHA
20,,15,,70,,43,PADUA
20,,15,,70,,43,PASCHIM KHURUSIA
20,,15,,70,,43,PURBA KHURUSIA
20,,15,,70,,43,SUKBILAS
20,,15,,70,,43,TRIPURA SUNDARI
20,,15,,70,,51,PARUA
20,,15,,70,,51,ICHHAMATI
20,,15,,70,,51,JUNGLE PARUA
20,,15,,70,,51,JUNGLE SURAT SINGHERDHALA
20,,15,,70,,51,KOKANIA
20,,15,,70,,51,LOT 99 HAZARI
20,,15,,70,,51,PARUA
20,,15,,70,,51,SURAT SINGHERDHALA
20,,15,,70,,60,POMARA
20,,15,,70,,60,JUNGLE POMARA
20,,15,,70,,60,POMARA
20,,15,,70,,69,DAKSHIN RAJANAGAR
20,,15,,70,,69,DAKSHIN GHAGRA (PART)
20,,15,,70,,69,PASCHIM NISCHINTAPUR (PART)
20,,15,,70,,69,PURBA NISCHINTAPUR (PART)
20,,15,,70,,77,RANGUNIA
20,,15,,70,,77,GUMAI
20,,15,,70,,77,RANGUNIA
20,,15,,70,,86,SARAPBHATA
20,,15,,70,,86,JUNGLE SARAPBHATA
20,,15,,70,,86,SARAPBHATA
20,,15,,70,,94,SILOK
20,,15,,70,,94,SILAK
20,,15,,70,,94,TAILABHANGA
20,,15,,74,,,RAOZAN
20,,15,,74,,,RAOZAN PAURASHAVA
20,,15,,74,,01,WARD NO-01
20,,15,,74,,01,GOHIRA (PART)
20,,15,,74,,02,WARD NO-02
20,,15,,74,,02,GOHIRA (PART)
20,,15,,74,,03,WARD NO-03
20,,15,,74,,03,GOHIRA (PART)
20,,15,,74,,04,WARD NO-04
20,,15,,74,,04,SULTANPUR (PART)
20,,15,,74,,05,WARD NO-05
20,,15,,74,,05,SULTANPUR (PART)
20,,15,,74,,06,WARD NO-06
20,,15,,74,,06,SULTANPUR (PART)
20,,15,,74,,07,WARD NO-07
20,,15,,74,,07,SHAHNAGAR
20,,15,,74,,07,SATTAR PARA
20,,15,,74,,07,SULTANPUR (PART)
20,,15,,74,,08,WARD NO-08
20,,15,,74,,08,DALILABAD
20,,15,,74,,08,DHUA PARA
20,,15,,74,,08,PASCHIM RAOZAN (PART)
20,,15,,74,,08,SAF LANGA
20,,15,,74,,08,SULTANPUR (PART)
20,,15,,74,,09,WARD NO-09
20,,15,,74,,09,JANGLE RAOZAN
20,,15,,74,,09,PASCHIM RAOZAN (PART)
20,,15,,74,,09,PURBA RAOZAN(PART)
20,,15,,74,,11,BAGOAN
20,,15,,74,,11,BAGOAN
20,,15,,74,,11,GASCHI
20,,15,,74,,11,PANCHKHAIN
20,,15,,74,,12,BINAJURI
20,,15,,74,,12,BINAJURI
20,,15,,74,,12,IDILPUR
20,,15,,74,,12,JAMUAIN
20,,15,,74,,12,LALANGARA
20,,15,,74,,18,CHIKDAIR
20,,15,,74,,18,CHIKDAIR
20,,15,,74,,18,DAKSHIN SARTA
20,,15,,74,,25,DABUA
20,,15,,74,,25,DABUA
20,,15,,74,,25,HINGALA
20,,15,,74,,25,KALAMPATI
20,,15,,74,,25,KEOKDAIR
20,,15,,74,,25,MELUA
20,,15,,74,,25,SURANGA
20,,15,,74,,31,PURBA GUZARA
20,,15,,74,,31,ANDHARMANIK
20,,15,,74,,31,PURBA GUZARA
20,,15,,74,,31,UTTAR GUJARA
20,,15,,74,,37,GAHIRA
20,,15,,74,,37,DALAINAGAR
20,,15,,74,,37,KOTALIGHONA
20,,15,,74,,44,HALADIA
20,,15,,74,,44,BANARAS
20,,15,,74,,44,BARCHHANA
20,,15,,74,,44,BRIKBHANUPUR
20,,15,,74,,44,BRINDABANPUR
20,,15,,74,,44,HALADIA
20,,15,,74,,44,NANDAGAON
20,,15,,74,,44,PURBA KHIRAMPUR
20,,15,,74,,44,RADHAMADHABPUR
20,,15,,74,,44,SINGHARIA
20,,15,,74,,44,UTTAR SARTA
20,,15,,74,,44,YACHHIN NAGAR
20,,15,,74,,50,KADALPUR
20,,15,,74,,50,KADALPUR
20,,15,,74,,50,PASCHIM KADALPUR
20,,15,,74,,56,NOAJISPUR
20,,15,,74,,56,FATENAGAR
20,,15,,74,,56,NADIMPUR
20,,15,,74,,56,NOAJISPUR
20,,15,,74,,63,NOA PARA
20,,15,,74,,63,CHHAMIDER KHOANG
20,,15,,74,,63,KACHUKHAIN
20,,15,,74,,63,NOAPARA
20,,15,,74,,63,PATIAPARA
20,,15,,74,,69,PAHARTALI
20,,15,,74,,69,DEWANPUR
20,,15,,74,,69,KHAIYAKHALI
20,,15,,74,,69,PAHARTALI
20,,15,,74,,69,UNSATTAR PARA
20,,15,,74,,75,RAOZAN
20,,15,,74,,75,KADALPUR KHANKNANABAD
20,,15,,74,,75,KEOTIA
20,,15,,74,,75,PASCHIM RAOZAN(PART)
20,,15,,74,,75,PURBA RAOZAN (PART)
20,,15,,74,,88,URKIRCHAR
20,,15,,74,,88,HARPARA
20,,15,,74,,88,MAISKARAM
20,,15,,74,,88,PASCHIM GUZARA
20,,15,,74,,88,SAKARDDA
20,,15,,74,,88,URKIRCHAR
20,,15,,74,,94,PASCHIM GUZARA
20,,15,,74,,94,PASCHIM GUZARA
20,,15,,74,,94,PURBA GUZARA (ISLAMABAD)
20,,15,,74,,94,UTTAR GUZARA
20,,15,,78,,,SANDWIP
20,,15,,78,,,SANDWIP PAURASHAVA
20,,15,,78,,01,WARD NO-01
20,,15,,78,,01,HARISHPUR (PART)
20,,15,,78,,02,WARD NO-02
20,,15,,78,,02,HARISHPUR (PART)
20,,15,,78,,03,WARD NO-03
20,,15,,78,,03,HARISHPUR (PART)
20,,15,,78,,04,WARD NO-04
20,,15,,78,,04,HARISHPUR (PART)
20,,15,,78,,05,WARD NO-05
20,,15,,78,,05,BAURIA
20,,15,,78,,06,WARD NO-06
20,,15,,78,,06,KUCHIA MORA
20,,15,,78,,07,WARD NO-07
20,,15,,78,,07,HARAMIA (PART)
20,,15,,78,,08,WARD NO-08
20,,15,,78,,08,HARAMIA (PART)
20,,15,,78,,08,RAHMATPUR (PART)
20,,15,,78,,09,WARD NO-09
20,,15,,78,,09,RAHMATPUR (PART)
20,,15,,78,,11,AMANULLAH
20,,15,,78,,11,AMANULLAH
20,,15,,78,,11,CHEURIA
20,,15,,78,,13,AZIMPUR
20,,15,,78,,13,AZIMPUR
20,,15,,78,,20,BAURIA
20,,15,,78,,20,BAURIA
20,,15,,78,,20,CHAR BAURIA
20,,15,,78,,20,CHAR KACHIAMORA
20,,15,,78,,20,KUCHIAMORA
20,,15,,78,,20,THAKBAURIA
20,,15,,78,,20,THAK KUCHIAMORA
20,,15,,78,,25,DIGGHAPAR
20,,15,,78,,25,CHAR DIGGHAPAR
20,,15,,78,,25,DIGGHAPAR
20,,15,,78,,25,THAK DIGGHAPAR
20,,15,,78,,30,GACHHUA
20,,15,,78,,30,CHAR GACHHUA
20,,15,,78,,30,GACHHUA
20,,15,,78,,30,THAKGACHUA
20,,15,,78,,35,HARAMIA
20,,15,,78,,35,CHAR KACHHIAPAR
20,,15,,78,,35,HARAMIA
20,,15,,78,,35,KACHIAPAR
20,,15,,78,,40,HARISPUR
20,,15,,78,,40,DUBLAPAR
20,,15,,78,,40,HARISPUR
20,,15,,78,,55,KALAPANIA
20,,15,,78,,55,KALAPANIA
20,,15,,78,,65,MAGDHARA
20,,15,,78,,65,MAGDHARA
20,,15,,78,,70,MAITBHANGA
20,,15,,78,,70,MAITBHANGA
20,,15,,78,,75,MUSAPUR
20,,15,,78,,75,MUSAPUR
20,,15,,78,,85,RAHMATPUR
20,,15,,78,,85,RAHMATPUR
20,,15,,78,,90,SANTOSHPUR
20,,15,,78,,90,CHAR SANTOSHPUR
20,,15,,78,,90,SANTOSHPUR
20,,15,,78,,90,THAK SHONTOSHPUR
20,,15,,78,,92,SARIKAIT
20,,15,,78,,92,CHAUKATALI
20,,15,,78,,92,SARIKAIT
20,,15,,78,,92,SATGHARIA
20,,15,,78,,96,URIRCHAR
20,,15,,78,,96,CHAR LAKSHMI
20,,15,,78,,96,CHAR PAYADAGI
20,,15,,78,,96,KATITICHAR BALUA
20,,15,,82,,,SATKANIA
20,,15,,82,,,SATKANIA PAURASHAVA
20,,15,,82,,01,WARD NO-01
20,,15,,82,,01,DAKSHIN RAMPUR (PART)
20,,15,,82,,02,WARD NO-02
20,,15,,82,,02,UTTAR SONAKANIA
20,,15,,82,,03,WARD NO-03
20,,15,,82,,03,SATIPARA
20,,15,,82,,04,WARD NO-04
20,,15,,82,,04,SAMADAR PARA
20,,15,,82,,05,WARD NO-05
20,,15,,82,,05,ROZMAR PARA
20,,15,,82,,05,SITUR PARA
20,,15,,82,,06,WARD NO-06
20,,15,,82,,06,DAKSHIN CHARPARA
20,,15,,82,,06,UTTAR CHARPARA
20,,15,,82,,07,WARD NO-07
20,,15,,82,,07,BOALIA PARA
20,,15,,82,,07,PASCHIM RUPKANIA
20,,15,,82,,08,WARD NO-08
20,,15,,82,,08,CHOWDHURY PARA
