10,BARISAL,4,BARGUNA,9,AMTALI,71,UTTAR TAKTABUNIA
10,BARISAL,4,BARGUNA,9,AMTALI,79,KARAIBARIA
10,BARISAL,4,BARGUNA,9,AMTALI,79,ALIR BANDAR
10,BARISAL,4,BARGUNA,9,AMTALI,79,BEHALA
10,BARISAL,4,BARGUNA,9,AMTALI,79,GENDAMARA
10,BARISAL,4,BARGUNA,9,AMTALI,79,HELANCHABARIA
10,BARISAL,4,BARGUNA,9,AMTALI,79,JHARAKHALI
10,BARISAL,4,BARGUNA,9,AMTALI,79,KARAIBARIA
10,BARISAL,4,BARGUNA,9,AMTALI,87,KUKUA
10,BARISAL,4,BARGUNA,9,AMTALI,87,CHARKHALI
10,BARISAL,4,BARGUNA,9,AMTALI,87,DAKSHIN CHUNAKHALI
10,BARISAL,4,BARGUNA,9,AMTALI,87,HARI MRITYUNJOY
10,BARISAL,4,BARGUNA,9,AMTALI,87,KEOWABUNIA
10,BARISAL,4,BARGUNA,9,AMTALI,87,KHAGDON
10,BARISAL,4,BARGUNA,9,AMTALI,87,KRISHNANAGAR
10,BARISAL,4,BARGUNA,9,AMTALI,87,KUKUA
10,BARISAL,4,BARGUNA,9,AMTALI,87,PASCHIM CHUNAKHALI
10,BARISAL,4,BARGUNA,9,AMTALI,87,PURBA CHUNAKHALI
10,BARISAL,4,BARGUNA,9,AMTALI,87,ROYBALA
10,BARISAL,4,BARGUNA,9,AMTALI,91,NISHANBARIA
10,BARISAL,4,BARGUNA,9,AMTALI,91,BARA NISHANBARIA CHAK (PART)
10,BARISAL,4,BARGUNA,9,AMTALI,91,CHHOTA NISHANBARIA CHAK
10,BARISAL,4,BARGUNA,9,AMTALI,94,PANCHA KORALIA
10,BARISAL,4,BARGUNA,9,AMTALI,94,BARA PARA
10,BARISAL,4,BARGUNA,9,AMTALI,94,CHANDKHALI
10,BARISAL,4,BARGUNA,9,AMTALI,94,PANCHA KORALIA
10,BARISAL,4,BARGUNA,9,AMTALI,95,SARIKKHALI
10,BARISAL,4,BARGUNA,9,AMTALI,95,KACHUPATRA
10,BARISAL,4,BARGUNA,9,AMTALI,95,SARIKKHALI
10,BARISAL,4,BARGUNA,9,AMTALI,96,SONAKATA
10,BARISAL,4,BARGUNA,9,AMTALI,96,BARA NISHANBARIA CHAK (PART)
10,BARISAL,4,BARGUNA,9,AMTALI,96,TENGAGRI CHAK
10,BARISAL,4,BARGUNA,19,BAMNA,,BAMNA
10,BARISAL,4,BARGUNA,19,BAMNA,23,BAMNA
10,BARISAL,4,BARGUNA,19,BAMNA,23,AMTALI
10,BARISAL,4,BARGUNA,19,BAMNA,23,BAMNA
10,BARISAL,4,BARGUNA,19,BAMNA,23,BEBAJIAKHALI
10,BARISAL,4,BARGUNA,19,BAMNA,23,CHARAKHALI
10,BARISAL,4,BARGUNA,19,BAMNA,23,CHECHAN
10,BARISAL,4,BARGUNA,19,BAMNA,23,DHUSHKHALI
10,BARISAL,4,BARGUNA,19,BAMNA,23,KALAGACHHIA
10,BARISAL,4,BARGUNA,19,BAMNA,23,KALIKABARI
10,BARISAL,4,BARGUNA,19,BAMNA,23,NIJAMTALI
10,BARISAL,4,BARGUNA,19,BAMNA,23,POTKAKHALI
10,BARISAL,4,BARGUNA,19,BAMNA,23,RUHITA
10,BARISAL,4,BARGUNA,19,BAMNA,23,SHAFIPUR
10,BARISAL,4,BARGUNA,19,BAMNA,23,SONAKHALI
10,BARISAL,4,BARGUNA,19,BAMNA,47,BUKABUNIA
10,BARISAL,4,BARGUNA,19,BAMNA,47,BARA JADABPUR
10,BARISAL,4,BARGUNA,19,BAMNA,47,BARA TALESHWAR
10,BARISAL,4,BARGUNA,19,BAMNA,47,BATAJOR
10,BARISAL,4,BARGUNA,19,BAMNA,47,BUKABUNIA
10,BARISAL,4,BARGUNA,19,BAMNA,47,CHHANBUNIA
10,BARISAL,4,BARGUNA,19,BAMNA,47,CHHOTA JADABPUR
10,BARISAL,4,BARGUNA,19,BAMNA,47,CHHOTA TALESHWAR
10,BARISAL,4,BARGUNA,19,BAMNA,47,JOYNAGAR
10,BARISAL,4,BARGUNA,19,BAMNA,47,KALAYEA
10,BARISAL,4,BARGUNA,19,BAMNA,47,LAKSHMIPUR
10,BARISAL,4,BARGUNA,19,BAMNA,47,LATABUNIA
10,BARISAL,4,BARGUNA,19,BAMNA,47,PURBA CHALITABUNIA
10,BARISAL,4,BARGUNA,19,BAMNA,47,SINGRABUNIA
10,BARISAL,4,BARGUNA,19,BAMNA,71,DAUATALA
10,BARISAL,4,BARGUNA,19,BAMNA,71,BHAIJORA
10,BARISAL,4,BARGUNA,19,BAMNA,71,DAUATALA
10,BARISAL,4,BARGUNA,19,BAMNA,71,GUDIGHATA
10,BARISAL,4,BARGUNA,19,BAMNA,71,HOGALPATI
10,BARISAL,4,BARGUNA,19,BAMNA,71,KAKCHIRA
10,BARISAL,4,BARGUNA,19,BAMNA,71,KHUCHNICHORA
10,BARISAL,4,BARGUNA,19,BAMNA,95,RAMNA
10,BARISAL,4,BARGUNA,19,BAMNA,95,AJODDYA
10,BARISAL,4,BARGUNA,19,BAMNA,95,BALAIBUNIA
10,BARISAL,4,BARGUNA,19,BAMNA,95,GHOPKHALI
10,BARISAL,4,BARGUNA,19,BAMNA,95,GOLAGHATA
10,BARISAL,4,BARGUNA,19,BAMNA,95,GOLAGHATA KARAITALA
10,BARISAL,4,BARGUNA,19,BAMNA,95,KHOLPATUA
10,BARISAL,4,BARGUNA,19,BAMNA,95,RAMNA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,,BARGUNA SADAR
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,,BARGUNA PAURASAVA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,1,WARD NO-01
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,1,MADHYA KARAITALA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,1,PASCHIM CHAR COLONY
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,2,WARD NO-02
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,2,PASCHIM KARAITALA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,2,PASCHIM MAITHA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,3,WARD NO-03
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,3,PURBA CHAR COLONY
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,3,PURBA KARAITALA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,3,PURBA MAITHA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,3,SONAKHALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,4,WARD NO-04
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,4,CROCK
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,4,DAKSHIN D.K.P. ROAD
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,5,WARD NO-05
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,5,HIGH SCHOOL SARAK
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,5,DAKSHIN AMTALA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,6,WARD NO-06
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,6,DAKSHIN BARGUNA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,7,WARD NO-07
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,7,BAZAR PARA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,8,WARD NO-08
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,8,PURBA COLLEGE PARA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,8,GOVT. GIRL'S HIGH SCHOOL
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,9,WARD NO-09
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,9,COLLEGE PARA (PASCHIM BARGUNA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,9,PASCHIM BARGUNA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,17,AYLA PATAKATA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,17,AYLA PATAKATA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,17,GABTALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,17,ITABARIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,17,JANGALIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,17,PORAKATA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,19,BADARKHALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,19,BADARKHALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,19,BAOALKAR
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,19,GULISHAKHALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,19,KUMRAKHALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,19,PATAKATA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,19,TENTULBARIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,28,BARGUNA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,28,BANSHBANIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,28,HELIBANIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,28,KORAK
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,28,POTKAKHALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,38,BURIR CHAR
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,38,BARA LABANGOLA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,38,BURIR CHAR
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,38,CHAR CHARAK GACHHIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,38,CHHOTA LABANGOLA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,38,NAPITKHALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,38,SONATALA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,47,DHALUA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,47,CHARAK GACHHIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,47,DALBHANGA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,47,DHALUA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,47,KHAJURA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,47,NALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,57,PHULJHURY
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,57,BURIRKHAL
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,57,CHHOTA GAURICHANNA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,57,GILATALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,66,GAURICHANNA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,66,AMTALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,66,BARA GAURICHANA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,66,KHAJURTALA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,66,PHULJHURI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,76,KEORABUNIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,76,ADABARIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,76,HARIDRABARIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,76,KEORABUNIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,76,TULSIBARIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,85,M.BALIATALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,85,BALIATALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,85,MAITHA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,85,NIMTALI AZIZABAD
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,85,ORBANIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,85,PALER BALIATALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,85,ROKSHACHANDI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,85,TALTALI
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,95,NALTONA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,95,GARJANBANIA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,95,GAZI MAMUD
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,95,KUMIRMARA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,95,NALTONA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,95,NIOGIR-ABAD
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,95,PADMA
10,BARISAL,4,BARGUNA,28,BARGUNA SADAR,95,PITAMBARGANJ
10,BARISAL,4,BARGUNA,47,BETAGI,,BETAGI
10,BARISAL,4,BARGUNA,47,BETAGI,,BETAGI PAURASAVA
10,BARISAL,4,BARGUNA,47,BETAGI,1,WARD NO-01
10,BARISAL,4,BARGUNA,47,BETAGI,1,UTTAR BETAGI
10,BARISAL,4,BARGUNA,47,BETAGI,2,WARD NO-02
10,BARISAL,4,BARGUNA,47,BETAGI,2,PURBA BETAGI
10,BARISAL,4,BARGUNA,47,BETAGI,3,WARD NO-03
10,BARISAL,4,BARGUNA,47,BETAGI,3,BASANDA BHOLANATHPUR
10,BARISAL,4,BARGUNA,47,BETAGI,4,WARD NO-04
10,BARISAL,4,BARGUNA,47,BETAGI,4,DAKSHIN BETAGI
10,BARISAL,4,BARGUNA,47,BETAGI,5,WARD NO-05
10,BARISAL,4,BARGUNA,47,BETAGI,5,COLLEGE & HIGH SCHOOL
10,BARISAL,4,BARGUNA,47,BETAGI,6,WARD NO-06
10,BARISAL,4,BARGUNA,47,BETAGI,6,PASHU HOSPITAL
10,BARISAL,4,BARGUNA,47,BETAGI,7,WARD NO-07
10,BARISAL,4,BARGUNA,47,BETAGI,7,BANDAR BETAGI
10,BARISAL,4,BARGUNA,47,BETAGI,8,WARD NO-08
10,BARISAL,4,BARGUNA,47,BETAGI,8,KHARAKANDA
10,BARISAL,4,BARGUNA,47,BETAGI,9,WARD NO-09
10,BARISAL,4,BARGUNA,47,BETAGI,9,PASCHIM BETAGI
10,BARISAL,4,BARGUNA,47,BETAGI,11,BETAGI
10,BARISAL,4,BARGUNA,47,BETAGI,11,BASANDA BHOLANATHPUR
10,BARISAL,4,BARGUNA,47,BETAGI,11,BETAGI
10,BARISAL,4,BARGUNA,47,BETAGI,11,CHHOTA KEORABANIA
10,BARISAL,4,BARGUNA,47,BETAGI,11,DAKSHIN BHOLANATHPUR
10,BARISAL,4,BARGUNA,47,BETAGI,11,GRED LAKSHMIPUR
10,BARISAL,4,BARGUNA,47,BETAGI,11,JHILBANIA
10,BARISAL,4,BARGUNA,47,BETAGI,11,JOBKHALI
10,BARISAL,4,BARGUNA,47,BETAGI,11,KEORABANIA
10,BARISAL,4,BARGUNA,47,BETAGI,11,KHANTAKATA LAKSHMIPUR
10,BARISAL,4,BARGUNA,47,BETAGI,11,KISMAT BHOLANATHPUR
10,BARISAL,4,BARGUNA,47,BETAGI,11,KISMAT KARUNA
10,BARISAL,4,BARGUNA,47,BETAGI,11,RANIPUR
10,BARISAL,4,BARGUNA,47,BETAGI,11,UTTAR BHOLANATHPUR
10,BARISAL,4,BARGUNA,47,BETAGI,23,BIBICHINI
10,BARISAL,4,BARGUNA,47,BETAGI,23,BIBICHINI
10,BARISAL,4,BARGUNA,47,BETAGI,23,DESANTARKATI
10,BARISAL,4,BARGUNA,47,BETAGI,23,GABUA PUTIAKHALI
10,BARISAL,4,BARGUNA,47,BETAGI,23,GARIABANIA
10,BARISAL,4,BARGUNA,47,BETAGI,23,PHULTALA
10,BARISAL,4,BARGUNA,47,BETAGI,23,TALGACHHIA
10,BARISAL,4,BARGUNA,47,BETAGI,35,BURA MAZUMDAR
10,BARISAL,4,BARGUNA,47,BETAGI,35,BADNIKHALI
10,BARISAL,4,BARGUNA,47,BETAGI,35,BALAIBANIA
10,BARISAL,4,BARGUNA,47,BETAGI,35,BAMANER KARUNA
10,BARISAL,4,BARGUNA,47,BETAGI,35,BURA MAZUMDAR
10,BARISAL,4,BARGUNA,47,BETAGI,35,DAKSHIN KARUNA
10,BARISAL,4,BARGUNA,47,BETAGI,35,GERA MARDAN
10,BARISAL,4,BARGUNA,47,BETAGI,35,KAUNIA
10,BARISAL,4,BARGUNA,47,BETAGI,35,TALBARIA
10,BARISAL,4,BARGUNA,47,BETAGI,47,HOSNABAD
10,BARISAL,4,BARGUNA,47,BETAGI,47,ANAR JALISA
10,BARISAL,4,BARGUNA,47,BETAGI,47,CHHOPKHALI CHAR
10,BARISAL,4,BARGUNA,47,BETAGI,47,CHHOPKHALI DHAN M.CHATRA
10,BARISAL,4,BARGUNA,47,BETAGI,47,CHHOPKHALI
10,BARISAL,4,BARGUNA,47,BETAGI,47,DAKSHIN BASANDA
10,BARISAL,4,BARGUNA,47,BETAGI,47,DAKSHIN HOSNABAD
10,BARISAL,4,BARGUNA,47,BETAGI,47,HOSNABAD
10,BARISAL,4,BARGUNA,47,BETAGI,47,MEHER GAZI
10,BARISAL,4,BARGUNA,47,BETAGI,47,PURBA CHHOPAKHALI
10,BARISAL,4,BARGUNA,47,BETAGI,47,UTTAR KARUNA
10,BARISAL,4,BARGUNA,47,BETAGI,59,KAZIRABAD
10,BARISAL,4,BARGUNA,47,BETAGI,59,AYELA CHANDKHALI
10,BARISAL,4,BARGUNA,47,BETAGI,59,BAKULTALI
10,BARISAL,4,BARGUNA,47,BETAGI,59,CHANDKHALI
10,BARISAL,4,BARGUNA,47,BETAGI,59,KALIKABARI
10,BARISAL,4,BARGUNA,47,BETAGI,59,KAZIRABAD
10,BARISAL,4,BARGUNA,47,BETAGI,59,KUMRAKHALI
10,BARISAL,4,BARGUNA,47,BETAGI,71,MOKAMIA
10,BARISAL,4,BARGUNA,47,BETAGI,71,BARA MOKAMIA
10,BARISAL,4,BARGUNA,47,BETAGI,71,CHARKHALI
10,BARISAL,4,BARGUNA,47,BETAGI,71,CHHOTA MOKAMIA
10,BARISAL,4,BARGUNA,47,BETAGI,71,DAKSHIN BARA MOKAMIA
10,BARISAL,4,BARGUNA,47,BETAGI,71,HAT MOKAMIA
10,BARISAL,4,BARGUNA,47,BETAGI,71,JHINGABARIA
10,BARISAL,4,BARGUNA,47,BETAGI,71,KAIALGHATA
10,BARISAL,4,BARGUNA,47,BETAGI,71,KARUNA
10,BARISAL,4,BARGUNA,47,BETAGI,71,KARUNA JOAR
10,BARISAL,4,BARGUNA,47,BETAGI,71,KISMAT CHHOTA MOKAMIA
10,BARISAL,4,BARGUNA,47,BETAGI,71,MACHHUAKHALI
10,BARISAL,4,BARGUNA,47,BETAGI,71,UTTAR CHHOTA MOKAMIA
10,BARISAL,4,BARGUNA,47,BETAGI,83,SARISHAMURI
10,BARISAL,4,BARGUNA,47,BETAGI,83,BHORA
10,BARISAL,4,BARGUNA,47,BETAGI,83,DAKSHIN KALIKABARI
10,BARISAL,4,BARGUNA,47,BETAGI,83,GABTALI
10,BARISAL,4,BARGUNA,47,BETAGI,83,SARISHAMURI
10,BARISAL,4,BARGUNA,85,PATHARGHATA,,PATHARGHATA
10,BARISAL,4,BARGUNA,85,PATHARGHATA,,PATHARGHATA PAURASAVA
10,BARISAL,4,BARGUNA,85,PATHARGHATA,1,WARD NO-01
10,BARISAL,4,BARGUNA,85,PATHARGHATA,1,PATHARGHATA (PART)
10,BARISAL,4,BARGUNA,85,PATHARGHATA,2,WARD NO-02
10,BARISAL,4,BARGUNA,85,PATHARGHATA,2,PATHARGHATA (PART)
10,BARISAL,4,BARGUNA,85,PATHARGHATA,3,WARD NO-03
10,BARISAL,4,BARGUNA,85,PATHARGHATA,3,PATHARGHATA (PART)
10,BARISAL,4,BARGUNA,85,PATHARGHATA,4,WARD NO-04
10,BARISAL,4,BARGUNA,85,PATHARGHATA,4,BARAITOLA (PART)
10,BARISAL,4,BARGUNA,85,PATHARGHATA,5,WARD NO-05
10,BARISAL,4,BARGUNA,85,PATHARGHATA,5,PATHARGHATA (PART)
10,BARISAL,4,BARGUNA,85,PATHARGHATA,6,WARD NO-06
10,BARISAL,4,BARGUNA,85,PATHARGHATA,6,BARAITOLA (PART)
10,BARISAL,4,BARGUNA,85,PATHARGHATA,7,WARD NO-07
10,BARISAL,4,BARGUNA,85,PATHARGHATA,7,GOTABACHA (PART)
10,BARISAL,4,BARGUNA,85,PATHARGHATA,8,WARD NO-08
10,BARISAL,4,BARGUNA,85,PATHARGHATA,8,GOTABACHA (PART)
10,BARISAL,4,BARGUNA,85,PATHARGHATA,9,WARD NO-09
10,BARISAL,4,BARGUNA,85,PATHARGHATA,9,GOTABACHA (PART)
10,BARISAL,4,BARGUNA,85,PATHARGHATA,11,CHAR DUANTI
10,BARISAL,4,BARGUNA,85,PATHARGHATA,11,CHAR DUANTI
10,BARISAL,4,BARGUNA,85,PATHARGHATA,11,CHHOTA TENGRA
10,BARISAL,4,BARGUNA,85,PATHARGHATA,11,DAKSHIN JHAN PARA
10,BARISAL,4,BARGUNA,85,PATHARGHATA,11,GABBARIA
10,BARISAL,4,BARGUNA,85,PATHARGHATA,11,HOGLA PASHA
10,BARISAL,4,BARGUNA,85,PATHARGHATA,11,MATHERKHAL
10,BARISAL,4,BARGUNA,85,PATHARGHATA,11,SAHERABAD
10,BARISAL,4,BARGUNA,85,PATHARGHATA,11,TAFALBARIA
10,BARISAL,4,BARGUNA,85,PATHARGHATA,23,KAKCHIRA
10,BARISAL,4,BARGUNA,85,PATHARGHATA,23,BAIN CHUTKI
10,BARISAL,4,BARGUNA,85,PATHARGHATA,23,KAKCHIRA
10,BARISAL,4,BARGUNA,85,PATHARGHATA,23,LEMUA (PART)
10,BARISAL,4,BARGUNA,85,PATHARGHATA,23,RUPDON
10,BARISAL,4,BARGUNA,85,PATHARGHATA,35,KALMEGHA
10,BARISAL,4,BARGUNA,85,PATHARGHATA,35,BARA PATHARGHATA
